year,carrier_name,delay_cause,delay_mins,percentage_delay
2010,Delta Air Lines Inc.,weather_delay,99435.0,0.0239
2010,Delta Air Lines Inc.,nas_delay,845930.0,0.2036
2010,Delta Air Lines Inc.,late_aircraft_delay,493841.0,0.1189
2010,ExpressJet Airlines Inc.,arr_delay,8195153.0,0.5
2010,ExpressJet Airlines Inc.,carrier_delay,2910037.0,0.1775
2010,ExpressJet Airlines Inc.,security_delay,3371.0,0.0002
2010,ExpressJet Airlines Inc.,weather_delay,380591.0,0.0232
2010,ExpressJet Airlines Inc.,nas_delay,2317796.0,0.1414
2010,ExpressJet Airlines Inc.,late_aircraft_delay,2583358.0,0.1576
2010,Frontier Airlines Inc.,arr_delay,4320138.0,0.5
2010,Frontier Airlines Inc.,carrier_delay,1046002.0,0.1211
2010,Frontier Airlines Inc.,security_delay,12001.0,0.0014
2010,Frontier Airlines Inc.,weather_delay,150767.0,0.0174
2010,Frontier Airlines Inc.,nas_delay,1442779.0,0.167
2010,Frontier Airlines Inc.,late_aircraft_delay,1668589.0,0.1931
2010,Hawaiian Airlines Inc.,arr_delay,741805.0,0.5
2010,Hawaiian Airlines Inc.,carrier_delay,171449.0,0.1156
2010,Hawaiian Airlines Inc.,security_delay,15.0,0.0
2010,Hawaiian Airlines Inc.,weather_delay,12214.0,0.0082
2010,Hawaiian Airlines Inc.,nas_delay,198576.0,0.1338
2010,Hawaiian Airlines Inc.,late_aircraft_delay,359551.0,0.2423
2010,JetBlue Airways,arr_delay,200890.0,0.5
2010,JetBlue Airways,carrier_delay,145240.0,0.3615
2010,JetBlue Airways,security_delay,426.0,0.0011
2010,JetBlue Airways,weather_delay,1447.0,0.0036
2010,JetBlue Airways,nas_delay,1561.0,0.0039
2010,JetBlue Airways,late_aircraft_delay,52216.0,0.13
2010,Mesa Airlines Inc.,arr_delay,2714755.0,0.5
2010,Mesa Airlines Inc.,carrier_delay,938067.0,0.1728
2010,Mesa Airlines Inc.,security_delay,3857.0,0.0007
2010,Mesa Airlines Inc.,weather_delay,57747.0,0.0106
2010,Mesa Airlines Inc.,nas_delay,751566.0,0.1384
2010,Mesa Airlines Inc.,late_aircraft_delay,963518.0,0.1775
2010,Pinnacle Airlines Inc.,arr_delay,1411694.0,0.5
2010,Pinnacle Airlines Inc.,carrier_delay,494672.0,0.1752
2010,Pinnacle Airlines Inc.,security_delay,3360.0,0.0012
2010,Pinnacle Airlines Inc.,weather_delay,61903.0,0.0219
2010,Pinnacle Airlines Inc.,nas_delay,306335.0,0.1085
2010,Pinnacle Airlines Inc.,late_aircraft_delay,545424.0,0.1932
2010,SkyWest Airlines Inc.,arr_delay,2614007.0,0.5
2010,SkyWest Airlines Inc.,carrier_delay,918154.0,0.1756
2010,SkyWest Airlines Inc.,security_delay,3105.0,0.0006
2010,SkyWest Airlines Inc.,weather_delay,121454.0,0.0232
2010,SkyWest Airlines Inc.,nas_delay,630777.0,0.1207
2010,SkyWest Airlines Inc.,late_aircraft_delay,940517.0,0.1799
2010,Southwest Airlines Co.,arr_delay,6221244.0,0.5
2010,Southwest Airlines Co.,carrier_delay,1391943.0,0.1119
2010,Southwest Airlines Co.,security_delay,7318.0,0.0006
2010,Southwest Airlines Co.,weather_delay,150243.0,0.0121
2010,Southwest Airlines Co.,nas_delay,1544865.0,0.1242
2010,Southwest Airlines Co.,late_aircraft_delay,3126875.0,0.2513
2010,US Airways Inc.,arr_delay,10019765.0,0.5
2010,US Airways Inc.,carrier_delay,2807731.0,0.1401
2010,US Airways Inc.,security_delay,26780.0,0.0013
2010,US Airways Inc.,weather_delay,387404.0,0.0193
2010,US Airways Inc.,nas_delay,1292382.0,0.0645
2010,US Airways Inc.,late_aircraft_delay,5505468.0,0.2747
2010,United Air Lines Inc.,arr_delay,2962032.0,0.5
2010,United Air Lines Inc.,carrier_delay,864059.0,0.1459
2010,United Air Lines Inc.,security_delay,10371.0,0.0018
2010,United Air Lines Inc.,weather_delay,93346.0,0.0158
2010,United Air Lines Inc.,nas_delay,1097278.0,0.1852
2010,United Air Lines Inc.,late_aircraft_delay,896978.0,0.1514
2011,AirTran Airways Corporation,arr_delay,2659169.0,0.5
2011,AirTran Airways Corporation,carrier_delay,657288.0,0.1236
2011,AirTran Airways Corporation,security_delay,1321.0,0.0002
2011,AirTran Airways Corporation,weather_delay,77169.0,0.0145
2011,AirTran Airways Corporation,nas_delay,792318.0,0.149
2011,AirTran Airways Corporation,late_aircraft_delay,1131073.0,0.2127
2011,Alaska Airlines Inc.,arr_delay,1989973.0,0.5
2011,Alaska Airlines Inc.,carrier_delay,345789.0,0.0869
2011,Alaska Airlines Inc.,security_delay,0.0,0.0
2011,Alaska Airlines Inc.,weather_delay,32337.0,0.0081
2011,Alaska Airlines Inc.,nas_delay,639600.0,0.1607
2011,Alaska Airlines Inc.,late_aircraft_delay,972247.0,0.2443
2011,American Airlines Inc.,arr_delay,768394.0,0.5
2011,American Airlines Inc.,carrier_delay,263080.0,0.1712
2011,American Airlines Inc.,security_delay,2900.0,0.0019
2011,American Airlines Inc.,weather_delay,26333.0,0.0171
2011,American Airlines Inc.,nas_delay,220996.0,0.1438
2011,American Airlines Inc.,late_aircraft_delay,255085.0,0.166
2011,American Eagle Airlines Inc.,arr_delay,5920027.0,0.5
2011,American Eagle Airlines Inc.,carrier_delay,2133045.0,0.1802
2011,American Eagle Airlines Inc.,security_delay,2337.0,0.0002
2011,American Eagle Airlines Inc.,weather_delay,402128.0,0.034
2011,American Eagle Airlines Inc.,nas_delay,1508584.0,0.1274
2011,American Eagle Airlines Inc.,late_aircraft_delay,1873933.0,0.1583
2011,Atlantic Southeast Airlines,arr_delay,4961488.0,0.5
2011,Atlantic Southeast Airlines,carrier_delay,1495747.0,0.1507
2011,Atlantic Southeast Airlines,security_delay,520.0,0.0001
2011,Atlantic Southeast Airlines,weather_delay,410419.0,0.0414
2011,Atlantic Southeast Airlines,nas_delay,1430392.0,0.1441
2011,Atlantic Southeast Airlines,late_aircraft_delay,1624410.0,0.1637
2011,Continental Air Lines Inc.,arr_delay,4752755.0,0.5
2011,Continental Air Lines Inc.,carrier_delay,1788178.0,0.1881
2011,Continental Air Lines Inc.,security_delay,3478.0,0.0004
2011,Continental Air Lines Inc.,weather_delay,172103.0,0.0181
2011,Continental Air Lines Inc.,nas_delay,634179.0,0.0667
2011,Continental Air Lines Inc.,late_aircraft_delay,2154817.0,0.2267
2011,Delta Air Lines Inc.,arr_delay,2631833.0,0.5
2011,Delta Air Lines Inc.,carrier_delay,795525.0,0.1511
2011,Delta Air Lines Inc.,security_delay,7280.0,0.0014
2011,Delta Air Lines Inc.,weather_delay,118460.0,0.0225
2011,Delta Air Lines Inc.,nas_delay,1084779.0,0.2061
2011,Delta Air Lines Inc.,late_aircraft_delay,625789.0,0.1189
2011,ExpressJet Airlines Inc.,arr_delay,6379744.0,0.5
2011,ExpressJet Airlines Inc.,carrier_delay,2188603.0,0.1715
2011,ExpressJet Airlines Inc.,security_delay,2316.0,0.0002
2011,ExpressJet Airlines Inc.,weather_delay,300395.0,0.0235
2011,ExpressJet Airlines Inc.,nas_delay,1827260.0,0.1432
2011,ExpressJet Airlines Inc.,late_aircraft_delay,2061170.0,0.1615
2011,Frontier Airlines Inc.,arr_delay,5642699.0,0.5
2011,Frontier Airlines Inc.,carrier_delay,1747377.0,0.1548
2011,Frontier Airlines Inc.,security_delay,6345.0,0.0006
2011,Frontier Airlines Inc.,weather_delay,151793.0,0.0135
2011,Frontier Airlines Inc.,nas_delay,1412892.0,0.1252
2011,Frontier Airlines Inc.,late_aircraft_delay,2324292.0,0.206
2011,Hawaiian Airlines Inc.,arr_delay,858717.0,0.5
2011,Hawaiian Airlines Inc.,carrier_delay,204453.0,0.119
2011,Hawaiian Airlines Inc.,security_delay,3.0,0.0
2011,Hawaiian Airlines Inc.,weather_delay,18188.0,0.0106
2011,Hawaiian Airlines Inc.,nas_delay,309499.0,0.1802
2011,Hawaiian Airlines Inc.,late_aircraft_delay,326574.0,0.1902
2011,JetBlue Airways,arr_delay,204982.0,0.5
2011,JetBlue Airways,carrier_delay,134751.0,0.3287
2011,JetBlue Airways,security_delay,236.0,0.0006
2011,JetBlue Airways,weather_delay,2665.0,0.0065
2011,JetBlue Airways,nas_delay,1623.0,0.004
2011,JetBlue Airways,late_aircraft_delay,65707.0,0.1603
2011,Mesa Airlines Inc.,arr_delay,3338303.0,0.5
2011,Mesa Airlines Inc.,carrier_delay,1067989.0,0.16
2011,Mesa Airlines Inc.,security_delay,3777.0,0.0006
2011,Mesa Airlines Inc.,weather_delay,73970.0,0.0111
2011,Mesa Airlines Inc.,nas_delay,992531.0,0.1487
2011,Mesa Airlines Inc.,late_aircraft_delay,1200036.0,0.1797
2011,SkyWest Airlines Inc.,arr_delay,1307800.0,0.5
2011,SkyWest Airlines Inc.,carrier_delay,389096.0,0.1488
2011,SkyWest Airlines Inc.,security_delay,2027.0,0.0008
2011,SkyWest Airlines Inc.,weather_delay,86705.0,0.0331
2011,SkyWest Airlines Inc.,nas_delay,194643.0,0.0744
2011,SkyWest Airlines Inc.,late_aircraft_delay,635329.0,0.2429
2011,Southwest Airlines Co.,arr_delay,5853266.0,0.5
2011,Southwest Airlines Co.,carrier_delay,1351901.0,0.1155
2011,Southwest Airlines Co.,security_delay,6293.0,0.0005
2011,Southwest Airlines Co.,weather_delay,139517.0,0.0119
2011,Southwest Airlines Co.,nas_delay,1401171.0,0.1197
2011,Southwest Airlines Co.,late_aircraft_delay,2954384.0,0.2524
2011,US Airways Inc.,arr_delay,10068538.0,0.5
2011,US Airways Inc.,carrier_delay,2660587.0,0.1321
2011,US Airways Inc.,security_delay,29808.0,0.0015
2011,US Airways Inc.,weather_delay,401769.0,0.02
2011,US Airways Inc.,nas_delay,1322394.0,0.0657
2011,US Airways Inc.,late_aircraft_delay,5653980.0,0.2808
2011,United Air Lines Inc.,arr_delay,3673811.0,0.5
2011,United Air Lines Inc.,carrier_delay,1151110.0,0.1567
2011,United Air Lines Inc.,security_delay,12167.0,0.0017
2011,United Air Lines Inc.,weather_delay,126345.0,0.0172
2011,United Air Lines Inc.,nas_delay,1329292.0,0.1809
2011,United Air Lines Inc.,late_aircraft_delay,1054897.0,0.1436
2012,AirTran Airways Corporation,arr_delay,3323608.0,0.5
2012,AirTran Airways Corporation,carrier_delay,836119.0,0.1258
2012,AirTran Airways Corporation,security_delay,1866.0,0.0003
2012,AirTran Airways Corporation,weather_delay,95246.0,0.0143
2012,AirTran Airways Corporation,nas_delay,993391.0,0.1494
2012,AirTran Airways Corporation,late_aircraft_delay,1396986.0,0.2102
2012,Alaska Airlines Inc.,arr_delay,1359679.0,0.5
2012,Alaska Airlines Inc.,carrier_delay,291019.0,0.107
2012,Alaska Airlines Inc.,security_delay,0.0,0.0
2012,Alaska Airlines Inc.,weather_delay,10554.0,0.0039
2012,Alaska Airlines Inc.,nas_delay,449052.0,0.1651
2012,Alaska Airlines Inc.,late_aircraft_delay,609054.0,0.224
2012,American Airlines Inc.,arr_delay,873457.0,0.5
2012,American Airlines Inc.,carrier_delay,281463.0,0.1611
2012,American Airlines Inc.,security_delay,3351.0,0.0019
2012,American Airlines Inc.,weather_delay,40341.0,0.0231
2012,American Airlines Inc.,nas_delay,231005.0,0.1322
2012,American Airlines Inc.,late_aircraft_delay,317297.0,0.1816
2012,American Eagle Airlines Inc.,arr_delay,6203823.0,0.5
2012,American Eagle Airlines Inc.,carrier_delay,2140352.0,0.1725
2012,American Eagle Airlines Inc.,security_delay,4362.0,0.0004
2012,American Eagle Airlines Inc.,weather_delay,343937.0,0.0277
2012,American Eagle Airlines Inc.,nas_delay,1419429.0,0.1144
2012,American Eagle Airlines Inc.,late_aircraft_delay,2295743.0,0.185
2012,Delta Air Lines Inc.,arr_delay,4483962.0,0.5
2012,Delta Air Lines Inc.,carrier_delay,1449463.0,0.1616
2012,Delta Air Lines Inc.,security_delay,2199.0,0.0002
2012,Delta Air Lines Inc.,weather_delay,461653.0,0.0515
2012,Delta Air Lines Inc.,nas_delay,1017463.0,0.1135
2012,Delta Air Lines Inc.,late_aircraft_delay,1553184.0,0.1732
2012,ExpressJet Airlines Inc.,arr_delay,5137754.0,0.5
2012,ExpressJet Airlines Inc.,carrier_delay,1965996.0,0.1913
2012,ExpressJet Airlines Inc.,security_delay,2025.0,0.0002
2012,ExpressJet Airlines Inc.,weather_delay,178767.0,0.0174
2012,ExpressJet Airlines Inc.,nas_delay,1361286.0,0.1325
2012,ExpressJet Airlines Inc.,late_aircraft_delay,1629680.0,0.1586
2012,Frontier Airlines Inc.,arr_delay,10233206.0,0.5
2012,Frontier Airlines Inc.,carrier_delay,3440955.0,0.1681
2012,Frontier Airlines Inc.,security_delay,5186.0,0.0003
2012,Frontier Airlines Inc.,weather_delay,375019.0,0.0183
2012,Frontier Airlines Inc.,nas_delay,1872726.0,0.0915
2012,Frontier Airlines Inc.,late_aircraft_delay,4539320.0,0.2218
2012,Hawaiian Airlines Inc.,arr_delay,805897.0,0.5
2012,Hawaiian Airlines Inc.,carrier_delay,224734.0,0.1394
2012,Hawaiian Airlines Inc.,security_delay,0.0,0.0
2012,Hawaiian Airlines Inc.,weather_delay,13967.0,0.0087
2012,Hawaiian Airlines Inc.,nas_delay,276864.0,0.1718
2012,Hawaiian Airlines Inc.,late_aircraft_delay,290332.0,0.1801
2012,JetBlue Airways,arr_delay,219987.0,0.5
2012,JetBlue Airways,carrier_delay,152293.0,0.3461
2012,JetBlue Airways,security_delay,448.0,0.001
2012,JetBlue Airways,weather_delay,3202.0,0.0073
2012,JetBlue Airways,nas_delay,3891.0,0.0088
2012,JetBlue Airways,late_aircraft_delay,60153.0,0.1367
2012,Mesa Airlines Inc.,arr_delay,2769958.0,0.5
2012,Mesa Airlines Inc.,carrier_delay,937170.0,0.1692
2012,Mesa Airlines Inc.,security_delay,4590.0,0.0008
2012,Mesa Airlines Inc.,weather_delay,79391.0,0.0143
2012,Mesa Airlines Inc.,nas_delay,670050.0,0.1209
2012,Mesa Airlines Inc.,late_aircraft_delay,1078757.0,0.1947
2012,SkyWest Airlines Inc.,arr_delay,987857.0,0.5
2012,SkyWest Airlines Inc.,carrier_delay,315348.0,0.1596
2012,SkyWest Airlines Inc.,security_delay,2312.0,0.0012
2012,SkyWest Airlines Inc.,weather_delay,35151.0,0.0178
2012,SkyWest Airlines Inc.,nas_delay,159784.0,0.0809
2012,SkyWest Airlines Inc.,late_aircraft_delay,475262.0,0.2406
2012,Southwest Airlines Co.,arr_delay,5584373.0,0.5
2012,Southwest Airlines Co.,carrier_delay,1361625.0,0.1219
2012,Southwest Airlines Co.,security_delay,4642.0,0.0004
2012,Southwest Airlines Co.,weather_delay,109699.0,0.0098
2012,Southwest Airlines Co.,nas_delay,1277909.0,0.1144
2012,Southwest Airlines Co.,late_aircraft_delay,2830498.0,0.2534
2012,US Airways Inc.,arr_delay,8817287.0,0.5
2012,US Airways Inc.,carrier_delay,2597227.0,0.1473
2012,US Airways Inc.,security_delay,23595.0,0.0013
2012,US Airways Inc.,weather_delay,355444.0,0.0202
2012,US Airways Inc.,nas_delay,1231090.0,0.0698
2012,US Airways Inc.,late_aircraft_delay,4609931.0,0.2614
2012,United Air Lines Inc.,arr_delay,2390440.0,0.5
2012,United Air Lines Inc.,carrier_delay,802955.0,0.168
2012,United Air Lines Inc.,security_delay,9398.0,0.002
2012,United Air Lines Inc.,weather_delay,71106.0,0.0149
2012,United Air Lines Inc.,nas_delay,892927.0,0.1868
2012,United Air Lines Inc.,late_aircraft_delay,614054.0,0.1284
2012,Virgin America,arr_delay,6430973.0,0.5
2012,Virgin America,carrier_delay,2117722.0,0.1647
2012,Virgin America,security_delay,9977.0,0.0008
2012,Virgin America,weather_delay,158082.0,0.0123
2012,Virgin America,nas_delay,1661035.0,0.1291
2012,Virgin America,late_aircraft_delay,2484157.0,0.1931
2013,AirTran Airways Corporation,arr_delay,619839.0,0.5
2013,AirTran Airways Corporation,carrier_delay,87462.0,0.0706
2013,AirTran Airways Corporation,security_delay,967.0,0.0008
2013,AirTran Airways Corporation,weather_delay,43546.0,0.0351
2013,AirTran Airways Corporation,nas_delay,304827.0,0.2459
2013,AirTran Airways Corporation,late_aircraft_delay,183037.0,0.1476
2013,Alaska Airlines Inc.,arr_delay,1792722.0,0.5
2013,Alaska Airlines Inc.,carrier_delay,390049.0,0.1088
2013,Alaska Airlines Inc.,security_delay,4.0,0.0
2013,Alaska Airlines Inc.,weather_delay,44645.0,0.0125
2013,Alaska Airlines Inc.,nas_delay,490083.0,0.1367
2013,Alaska Airlines Inc.,late_aircraft_delay,867941.0,0.2421
2013,American Airlines Inc.,arr_delay,846645.0,0.5
2013,American Airlines Inc.,carrier_delay,256509.0,0.1515
2013,American Airlines Inc.,security_delay,5871.0,0.0035
2013,American Airlines Inc.,weather_delay,32186.0,0.019
2013,American Airlines Inc.,nas_delay,270387.0,0.1597
2013,American Airlines Inc.,late_aircraft_delay,281692.0,0.1664
2013,American Eagle Airlines Inc.,arr_delay,6444649.0,0.5
2013,American Eagle Airlines Inc.,carrier_delay,1956073.0,0.1518
2013,American Eagle Airlines Inc.,security_delay,6396.0,0.0005
2013,American Eagle Airlines Inc.,weather_delay,351268.0,0.0273
2013,American Eagle Airlines Inc.,nas_delay,1422040.0,0.1103
2013,American Eagle Airlines Inc.,late_aircraft_delay,2708872.0,0.2102
2013,Delta Air Lines Inc.,arr_delay,6615107.0,0.5
2013,Delta Air Lines Inc.,carrier_delay,1737624.0,0.1313
2013,Delta Air Lines Inc.,security_delay,2391.0,0.0002
2013,Delta Air Lines Inc.,weather_delay,642361.0,0.0486
2013,Delta Air Lines Inc.,nas_delay,1597475.0,0.1207
2013,Delta Air Lines Inc.,late_aircraft_delay,2635256.0,0.1992
2013,Endeavor Air Inc.,arr_delay,6507497.0,0.5
2013,Endeavor Air Inc.,carrier_delay,2642154.0,0.203
2013,Endeavor Air Inc.,security_delay,7761.0,0.0006
2013,Endeavor Air Inc.,weather_delay,325322.0,0.025
2013,Endeavor Air Inc.,nas_delay,1713722.0,0.1317
2013,Endeavor Air Inc.,late_aircraft_delay,1818538.0,0.1397
2013,ExpressJet Airlines Inc.,arr_delay,965756.0,0.5
2013,ExpressJet Airlines Inc.,carrier_delay,358178.0,0.1854
2013,ExpressJet Airlines Inc.,security_delay,1141.0,0.0006
2013,ExpressJet Airlines Inc.,weather_delay,38495.0,0.0199
2013,ExpressJet Airlines Inc.,nas_delay,244052.0,0.1264
2013,ExpressJet Airlines Inc.,late_aircraft_delay,323890.0,0.1677
2013,Frontier Airlines Inc.,arr_delay,11883724.0,0.5
2013,Frontier Airlines Inc.,carrier_delay,3373597.0,0.1419
2013,Frontier Airlines Inc.,security_delay,5278.0,0.0002
2013,Frontier Airlines Inc.,weather_delay,312752.0,0.0132
2013,Frontier Airlines Inc.,nas_delay,2870556.0,0.1208
2013,Frontier Airlines Inc.,late_aircraft_delay,5321541.0,0.2239
2013,Hawaiian Airlines Inc.,arr_delay,1085003.0,0.5
2013,Hawaiian Airlines Inc.,carrier_delay,221157.0,0.1019
2013,Hawaiian Airlines Inc.,security_delay,0.0,0.0
2013,Hawaiian Airlines Inc.,weather_delay,19469.0,0.009
2013,Hawaiian Airlines Inc.,nas_delay,434730.0,0.2003
2013,Hawaiian Airlines Inc.,late_aircraft_delay,409647.0,0.1888
2013,JetBlue Airways,arr_delay,241359.0,0.5
2013,JetBlue Airways,carrier_delay,164521.0,0.3408
2013,JetBlue Airways,security_delay,847.0,0.0018
2013,JetBlue Airways,weather_delay,3775.0,0.0078
2013,JetBlue Airways,nas_delay,8231.0,0.0171
2013,JetBlue Airways,late_aircraft_delay,63985.0,0.1326
2013,Mesa Airlines Inc.,arr_delay,3584520.0,0.5
2013,Mesa Airlines Inc.,carrier_delay,1068538.0,0.149
2013,Mesa Airlines Inc.,security_delay,10162.0,0.0014
2013,Mesa Airlines Inc.,weather_delay,70838.0,0.0099
2013,Mesa Airlines Inc.,nas_delay,993716.0,0.1386
2013,Mesa Airlines Inc.,late_aircraft_delay,1441266.0,0.201
2013,Pinnacle Airlines Inc.,arr_delay,1697122.0,0.5
2013,Pinnacle Airlines Inc.,carrier_delay,466971.0,0.1376
2013,Pinnacle Airlines Inc.,security_delay,6067.0,0.0018
2013,Pinnacle Airlines Inc.,weather_delay,68887.0,0.0203
2013,Pinnacle Airlines Inc.,nas_delay,250932.0,0.0739
2013,Pinnacle Airlines Inc.,late_aircraft_delay,904265.0,0.2664
2013,SkyWest Airlines Inc.,arr_delay,2216269.0,0.5
2013,SkyWest Airlines Inc.,carrier_delay,714214.0,0.1611
2013,SkyWest Airlines Inc.,security_delay,2118.0,0.0005
2013,SkyWest Airlines Inc.,weather_delay,95932.0,0.0216
2013,SkyWest Airlines Inc.,nas_delay,647267.0,0.146
2013,SkyWest Airlines Inc.,late_aircraft_delay,756738.0,0.1707
2013,Southwest Airlines Co.,arr_delay,6466611.0,0.5
2013,Southwest Airlines Co.,carrier_delay,1684042.0,0.1302
2013,Southwest Airlines Co.,security_delay,8051.0,0.0006
2013,Southwest Airlines Co.,weather_delay,178663.0,0.0138
2013,Southwest Airlines Co.,nas_delay,1438350.0,0.1112
2013,Southwest Airlines Co.,late_aircraft_delay,3157505.0,0.2441
2013,US Airways Inc.,arr_delay,11673064.0,0.5
2013,US Airways Inc.,carrier_delay,3186295.0,0.1365
2013,US Airways Inc.,security_delay,24304.0,0.001
2013,US Airways Inc.,weather_delay,447643.0,0.0192
2013,US Airways Inc.,nas_delay,1757158.0,0.0753
2013,US Airways Inc.,late_aircraft_delay,6257664.0,0.268
2013,United Air Lines Inc.,arr_delay,3442069.0,0.5
2013,United Air Lines Inc.,carrier_delay,1091322.0,0.1585
2013,United Air Lines Inc.,security_delay,11612.0,0.0017
2013,United Air Lines Inc.,weather_delay,100384.0,0.0146
2013,United Air Lines Inc.,nas_delay,1278986.0,0.1858
2013,United Air Lines Inc.,late_aircraft_delay,959765.0,0.1394
2013,Virgin America,arr_delay,5785937.0,0.5
2013,Virgin America,carrier_delay,1720792.0,0.1487
2013,Virgin America,security_delay,5936.0,0.0005
2013,Virgin America,weather_delay,199954.0,0.0173
2013,Virgin America,nas_delay,1697544.0,0.1467
2013,Virgin America,late_aircraft_delay,2161711.0,0.1868
2014,AirTran Airways Corporation,arr_delay,689311.0,0.5
2014,AirTran Airways Corporation,carrier_delay,105122.0,0.0763
2014,AirTran Airways Corporation,security_delay,5712.0,0.0041
2014,AirTran Airways Corporation,weather_delay,41530.0,0.0301
2014,AirTran Airways Corporation,nas_delay,311445.0,0.2259
2014,AirTran Airways Corporation,late_aircraft_delay,225502.0,0.1636
2014,Alaska Airlines Inc.,arr_delay,677409.0,0.5
2014,Alaska Airlines Inc.,carrier_delay,166551.0,0.1229
2014,Alaska Airlines Inc.,security_delay,0.0,0.0
2014,Alaska Airlines Inc.,weather_delay,20783.0,0.0153
2014,Alaska Airlines Inc.,nas_delay,168651.0,0.1245
2014,Alaska Airlines Inc.,late_aircraft_delay,321424.0,0.2372
2014,American Airlines Inc.,arr_delay,1004760.0,0.5
2014,American Airlines Inc.,carrier_delay,292653.0,0.1456
2014,American Airlines Inc.,security_delay,3943.0,0.002
2014,American Airlines Inc.,weather_delay,35444.0,0.0176
2014,American Airlines Inc.,nas_delay,308226.0,0.1534
2014,American Airlines Inc.,late_aircraft_delay,364494.0,0.1814
2014,American Eagle Airlines Inc.,arr_delay,7116578.0,0.5
2014,American Eagle Airlines Inc.,carrier_delay,2192808.0,0.1541
2014,American Eagle Airlines Inc.,security_delay,4225.0,0.0003
2014,American Eagle Airlines Inc.,weather_delay,406622.0,0.0286
2014,American Eagle Airlines Inc.,nas_delay,1628750.0,0.1144
2014,American Eagle Airlines Inc.,late_aircraft_delay,2884173.0,0.2026
2014,Delta Air Lines Inc.,arr_delay,1867490.0,0.5
2014,Delta Air Lines Inc.,carrier_delay,500644.0,0.134
2014,Delta Air Lines Inc.,security_delay,154.0,0.0
2014,Delta Air Lines Inc.,weather_delay,184589.0,0.0494
2014,Delta Air Lines Inc.,nas_delay,509167.0,0.1363
2014,Delta Air Lines Inc.,late_aircraft_delay,672936.0,0.1802
2014,Envoy Air,arr_delay,6715351.0,0.5
2014,Envoy Air,carrier_delay,2603701.0,0.1939
2014,Envoy Air,security_delay,3589.0,0.0003
2014,Envoy Air,weather_delay,483481.0,0.036
2014,Envoy Air,nas_delay,1764664.0,0.1314
2014,Envoy Air,late_aircraft_delay,1859916.0,0.1385
2014,ExpressJet Airlines Inc.,arr_delay,4057161.0,0.5
2014,ExpressJet Airlines Inc.,carrier_delay,1026889.0,0.1266
2014,ExpressJet Airlines Inc.,security_delay,5238.0,0.0006
2014,ExpressJet Airlines Inc.,weather_delay,293159.0,0.0361
2014,ExpressJet Airlines Inc.,nas_delay,1191091.0,0.1468
2014,ExpressJet Airlines Inc.,late_aircraft_delay,1540784.0,0.1899
2014,Frontier Airlines Inc.,arr_delay,10803695.0,0.5
2014,Frontier Airlines Inc.,carrier_delay,3327976.0,0.154
2014,Frontier Airlines Inc.,security_delay,2833.0,0.0001
2014,Frontier Airlines Inc.,weather_delay,275819.0,0.0128
2014,Frontier Airlines Inc.,nas_delay,2678540.0,0.124
2014,Frontier Airlines Inc.,late_aircraft_delay,4518527.0,0.2091
2014,Hawaiian Airlines Inc.,arr_delay,1332990.0,0.5
2014,Hawaiian Airlines Inc.,carrier_delay,258351.0,0.0969
2014,Hawaiian Airlines Inc.,security_delay,0.0,0.0
2014,Hawaiian Airlines Inc.,weather_delay,22362.0,0.0084
2014,Hawaiian Airlines Inc.,nas_delay,532323.0,0.1997
2014,Hawaiian Airlines Inc.,late_aircraft_delay,519954.0,0.195
2014,JetBlue Airways,arr_delay,271899.0,0.5
2014,JetBlue Airways,carrier_delay,168569.0,0.31
2014,JetBlue Airways,security_delay,341.0,0.0006
2014,JetBlue Airways,weather_delay,7413.0,0.0136
2014,JetBlue Airways,nas_delay,12629.0,0.0232
2014,JetBlue Airways,late_aircraft_delay,82947.0,0.1525
2014,SkyWest Airlines Inc.,arr_delay,3257435.0,0.5
2014,SkyWest Airlines Inc.,carrier_delay,949685.0,0.1458
2014,SkyWest Airlines Inc.,security_delay,8170.0,0.0013
2014,SkyWest Airlines Inc.,weather_delay,143838.0,0.0221
2014,SkyWest Airlines Inc.,nas_delay,942966.0,0.1447
2014,SkyWest Airlines Inc.,late_aircraft_delay,1212776.0,0.1862
2014,Southwest Airlines Co.,arr_delay,7267968.0,0.5
2014,Southwest Airlines Co.,carrier_delay,2006744.0,0.1381
2014,Southwest Airlines Co.,security_delay,7654.0,0.0005
2014,Southwest Airlines Co.,weather_delay,182355.0,0.0125
2014,Southwest Airlines Co.,nas_delay,1587579.0,0.1092
2014,Southwest Airlines Co.,late_aircraft_delay,3483636.0,0.2397
2014,US Airways Inc.,arr_delay,15275868.0,0.5
2014,US Airways Inc.,carrier_delay,4415135.0,0.1445
2014,US Airways Inc.,security_delay,13679.0,0.0004
2014,US Airways Inc.,weather_delay,475211.0,0.0156
2014,US Airways Inc.,nas_delay,1931746.0,0.0632
2014,US Airways Inc.,late_aircraft_delay,8440097.0,0.2763
2014,United Air Lines Inc.,arr_delay,3595748.0,0.5
2014,United Air Lines Inc.,carrier_delay,1288263.0,0.1791
2014,United Air Lines Inc.,security_delay,13627.0,0.0019
2014,United Air Lines Inc.,weather_delay,137413.0,0.0191
2014,United Air Lines Inc.,nas_delay,1169643.0,0.1626
2014,United Air Lines Inc.,late_aircraft_delay,986802.0,0.1372
2014,Virgin America,arr_delay,6411711.0,0.5
2014,Virgin America,carrier_delay,1962778.0,0.1531
2014,Virgin America,security_delay,215.0,0.0
